# VoIP rates (dollars per minute): from http://www.cheapvoipinc.com/Ratesheet-grey.csv
dialprefix,destination,rateinitial
519533,Peru Mobile Claro,0.0372
519532,Peru Mobile Claro,0.0372
5195319,Peru Mobile Claro,0.0372
5195318,Peru Mobile Claro,0.0372
5195317,Peru Mobile Claro,0.0372
5195316,Peru Mobile Claro,0.0372
5195315,Peru Mobile Claro,0.0372
5195314,Peru Mobile Claro,0.0372
5195313,Peru Mobile Claro,0.0372
5195312,Peru Mobile Claro,0.0372
5195311,Peru Mobile Claro,0.0372
519530,Peru Mobile Claro,0.0372
5195219,Peru Mobile Claro,0.0372
5195218,Peru Mobile Claro,0.0372
5195217,Peru Mobile Claro,0.0372
5195216,Peru Mobile Claro,0.0372
5195215,Peru Mobile Claro,0.0372
5195214,Peru Mobile Claro,0.0372
5195213,Peru Mobile Claro,0.0372
5195212,Peru Mobile Claro,0.0372
5195211,Peru Mobile Claro,0.0372
519447,Peru Mobile Claro,0.0372
519445,Peru Mobile Claro,0.0372
519442,Peru Mobile Claro,0.0372
519441,Peru Mobile Claro,0.0372
519440,Peru Mobile Claro,0.0372
519416,Peru Mobile Claro,0.0372
519415,Peru Mobile Claro,0.0372
519414,Peru Mobile Claro,0.0372
519413,Peru Mobile Claro,0.0372
519412,Peru Mobile Claro,0.0372
519411,Peru Mobile Claro,0.0372
519410,Peru Mobile Claro,0.0372
968946,Oman Mobile Nawras,0.2105
234905,Nigeria Mobile Glo,0.065
6877,New Caledonia Mobile,0.1259
599777,Netherlands Antilles Mobile,0.1112
599770,Netherlands Antilles Mobile,0.1112
31970100,Netherlands Mobile,0.034
31970000,Netherlands Mobile,0.034
3168999,Netherlands Mobile,0.034
95979,Myanmar Mobile Telenor,0.0619
95997,Myanmar Mobile Ooredoo,0.0405
212690,Morocco Mobile Inwi,0.2747
212691,Morocco Mobile M?ditel,0.3363
212688,Morocco Mobile M?ditel,0.3363
1664396,Montserrat Mobile,0.2022
1664395,Montserrat Mobile,0.2022
1664394,Montserrat Mobile,0.2022
1664393,Montserrat Mobile,0.2022
1664392,Montserrat Mobile,0.2022
1664391,Montserrat Mobile,0.2022
9769,Mongolia Mobile,0.0221
97653,Mongolia Mobile,0.0221
37390616,Moldova Special Services,1.25
37390516,Moldova Special Services,1.25
37390512,Moldova Special Services,1.25
37390511,Moldova Special Services,1.25
373905010,Moldova Special Services,1.25
37390500,Moldova Special Services,1.25
262269,Mayotte,0.0286
59669656,Martinique Mobile Orange,0.0232
59669655,Martinique Mobile Orange,0.0232
22383,Mali Mobile Orange,0.3021
22382,Mali Mobile Orange,0.3021
38977420044,Macedonia Mobility Services,0.3237
389734021,Macedonia Mobility Services,0.3237
37045540,Lithuania Special Services,1.25
37041759,Lithuania Special Services,1.25
37041758,Lithuania Special Services,1.25
37041757,Lithuania Special Services,1.25
37041756,Lithuania Special Services,1.25
37041755,Lithuania Special Services,1.25
37041754,Lithuania Special Services,1.25
37041753,Lithuania Special Services,1.25
37041752,Lithuania Special Services,1.25
37041751,Lithuania Special Services,1.25
37041721,Lithuania Special Services,1.25
37034379,Lithuania Special Services,1.25
37031335,Lithuania Special Services,1.25
37031331,Lithuania Special Services,1.25
37069750,Lithuania Mobility Services,0.0204
37069120,Lithuania Mobility Services,0.0204
37066816,Lithuania Mobility Services,0.0204
37066815,Lithuania Mobility Services,0.0204
3712448,Latvia Mobility Services,0.0904
3712375,Latvia Mobility Services,0.0904
37123620501,Latvia Mobility Services,0.0904
371239,Latvia Mobile,0.0542
371236,Latvia Mobile,0.0542
3712855,Latvia Mobile Bite,0.0542
3712488,Latvia Mobile Bite,0.0542
3712477,Latvia Mobile Bite,0.0542
3712466,Latvia Mobile Bite,0.0542
3712460,Latvia Mobile Bite,0.0542
3712424,Latvia Mobile Bite,0.0542
3712422,Latvia Mobile Bite,0.0542
3712420,Latvia Mobile Bite,0.0542
3712399,Latvia Mobile Bite,0.0542
3712388,Latvia Mobile Bite,0.0542
3712366,Latvia Mobile Bite,0.0542
3712357,Latvia Mobile Bite,0.0542
3712347,Latvia Mobile Bite,0.0542
3712337,Latvia Mobile Bite,0.0542
3712330,Latvia Mobile Bite,0.0542
3712327,Latvia Mobile Bite,0.0542
3712322,Latvia Mobile Bite,0.0542
3712320,Latvia Mobile Bite,0.0542
3712317,Latvia Mobile Bite,0.0542
3712311,Latvia Mobile Bite,0.0542
3712307,Latvia Mobile Bite,0.0542
3712300,Latvia Mobile Bite,0.0542
856307,Laos Mobile,0.0741
254756,Kenya Mobile Airtel,0.1179
254755,Kenya Mobile Airtel,0.1179
254754,Kenya Mobile Airtel,0.1179
254753,Kenya Mobile Airtel,0.1179
254752,Kenya Mobile Airtel,0.1179
254751,Kenya Mobile Airtel,0.1179
254750,Kenya Mobile Airtel,0.1179
1876803,Jamaica Mobile Lime,0.2013
1876802,Jamaica Mobile Lime,0.2013
1876801,Jamaica Mobile Lime,0.2013
1876563,Jamaica Mobile Lime,0.2013
1876519,Jamaica Mobile Lime,0.2013
1876518,Jamaica Mobile Lime,0.2013
1876517,Jamaica Mobile Lime,0.2013
1876513,Jamaica Mobile Lime,0.2013
1876512,Jamaica Mobile Lime,0.2013
1876510,Jamaica Mobile Lime,0.2013
1876502,Jamaica Mobile Lime,0.2013
1876501,Jamaica Mobile Lime,0.2013
2252179,Ivory Coast Special Services,1.25
2256988,Ivory Coast Mobility Services,0.188
22578,Ivory Coast Mobile Orange,0.3259
22575,Ivory Coast Mobile MTN,0.3196
98902,Iran Mobile MTN,0.1451
98901,Iran Mobile MTN,0.1451
8823337,International Networks Oration TPG,1.1685
87099777,Snac Inmarsat BGAN,2.1027
87099577,Snac Inmarsat BGAN,2.1027
87099477,Snac Inmarsat BGAN,2.1027
87099377,Snac Inmarsat BGAN,2.1027
87099277,Snac Inmarsat BGAN,2.1027
87099177,Snac Inmarsat BGAN,2.1027
9176918,India Mobile Idea,0.025
9176910,India Mobile Idea,0.025
9176909,India Mobile Idea,0.025
9176908,India Mobile Idea,0.025
9176900,India Mobile Idea,0.025
9176899,India Mobile Idea,0.025
9176898,India Mobile Idea,0.025
9176890,India Mobile Idea,0.025
9176889,India Mobile Idea,0.025
9176888,India Mobile Idea,0.025
9176649,India Mobile Idea,0.025
9176648,India Mobile Idea,0.025
9176640,India Mobile Idea,0.025
9176639,India Mobile Idea,0.025
9176638,India Mobile Idea,0.025
9176630,India Mobile Idea,0.025
9176629,India Mobile Idea,0.025
9176628,India Mobile Idea,0.025
9176620,India Mobile Idea,0.025
9176618,India Mobile Idea,0.025
9176610,India Mobile Idea,0.025
9176609,India Mobile Idea,0.025
9176608,India Mobile Idea,0.025
9176600,India Mobile Idea,0.025
9176599,India Mobile Idea,0.025
9176598,India Mobile Idea,0.025
9176590,India Mobile Idea,0.025
9176240,India Mobile Idea,0.025
9176239,India Mobile Idea,0.025
9176238,India Mobile Idea,0.025
9176230,India Mobile Idea,0.025
9176229,India Mobile Idea,0.025
9176228,India Mobile Idea,0.025
9176220,India Mobile Idea,0.025
9176219,India Mobile Idea,0.025
9176218,India Mobile Idea,0.025
9176210,India Mobile Idea,0.025
9175649,India Mobile Idea,0.025
9175648,India Mobile Idea,0.025
9175640,India Mobile Idea,0.025
9175639,India Mobile Idea,0.025
9175638,India Mobile Idea,0.025
9175630,India Mobile Idea,0.025
9175629,India Mobile Idea,0.025
9175628,India Mobile Idea,0.025
9175620,India Mobile Idea,0.025
9175619,India Mobile Idea,0.025
9175618,India Mobile Idea,0.025
9175610,India Mobile Idea,0.025
9175609,India Mobile Idea,0.025
9175608,India Mobile Idea,0.025
9175599,India Mobile Idea,0.025
9175598,India Mobile Idea,0.025
9175590,India Mobile Idea,0.025
9175589,India Mobile Idea,0.025
9175588,India Mobile Idea,0.025
9175580,India Mobile Idea,0.025
917057,India Mobile Idea,0.025
917056,India Mobile Idea,0.025
917055,India Mobile Idea,0.025
917052,India Mobile Idea,0.025
917026,India Mobile Idea,0.025
917025,India Mobile Idea,0.025
9177638,India Mobile Airtel,0.025
9177630,India Mobile Airtel,0.025
9177629,India Mobile Airtel,0.025
9177628,India Mobile Airtel,0.025
9177620,India Mobile Airtel,0.025
9177619,India Mobile Airtel,0.025
9177618,India Mobile Airtel,0.025
9177599,India Mobile Airtel,0.025
9177598,India Mobile Airtel,0.025
9177590,India Mobile Airtel,0.025
9177589,India Mobile Airtel,0.025
9177588,India Mobile Airtel,0.025
9177580,India Mobile Airtel,0.025
9177579,India Mobile Airtel,0.025
9177578,India Mobile Airtel,0.025
9177570,India Mobile Airtel,0.025
9177569,India Mobile Airtel,0.025
9177568,India Mobile Airtel,0.025
9177560,India Mobile Airtel,0.025
9177559,India Mobile Airtel,0.025
9177558,India Mobile Airtel,0.025
9177550,India Mobile Airtel,0.025
9177549,India Mobile Airtel,0.025
9177548,India Mobile Airtel,0.025
9177540,India Mobile Airtel,0.025
9177539,India Mobile Airtel,0.025
9177538,India Mobile Airtel,0.025
9177530,India Mobile Airtel,0.025
9177529,India Mobile Airtel,0.025
9177528,India Mobile Airtel,0.025
9177520,India Mobile Airtel,0.025
9177519,India Mobile Airtel,0.025
9177518,India Mobile Airtel,0.025
9177510,India Mobile Airtel,0.025
9177509,India Mobile Airtel,0.025
9177508,India Mobile Airtel,0.025
9177500,India Mobile Airtel,0.025
9177499,India Mobile Airtel,0.025
9177498,India Mobile Airtel,0.025
9177490,India Mobile Airtel,0.025
9177289,India Mobile Airtel,0.025
9177288,India Mobile Airtel,0.025
9177280,India Mobile Airtel,0.025
9177279,India Mobile Airtel,0.025
9177278,India Mobile Airtel,0.025
9177270,India Mobile Airtel,0.025
9177269,India Mobile Airtel,0.025
9177268,India Mobile Airtel,0.025
9177260,India Mobile Airtel,0.025
9177259,India Mobile Airtel,0.025
9177189,India Mobile Airtel,0.025
9177188,India Mobile Airtel,0.025
9177180,India Mobile Airtel,0.025
9177159,India Mobile Airtel,0.025
9177158,India Mobile Airtel,0.025
9177150,India Mobile Airtel,0.025
9177109,India Mobile Airtel,0.025
9177108,India Mobile Airtel,0.025
9177100,India Mobile Airtel,0.025
9176849,India Mobile Airtel,0.025
9176848,India Mobile Airtel,0.025
9176840,India Mobile Airtel,0.025
9176839,India Mobile Airtel,0.025
9176838,India Mobile Airtel,0.025
9176829,India Mobile Airtel,0.025
9176828,India Mobile Airtel,0.025
9176820,India Mobile Airtel,0.025
9176818,India Mobile Airtel,0.025
9176810,India Mobile Airtel,0.025
9176809,India Mobile Airtel,0.025
9176808,India Mobile Airtel,0.025
9176800,India Mobile Airtel,0.025
9176780,India Mobile Airtel,0.025
9176759,India Mobile Airtel,0.025
9176758,India Mobile Airtel,0.025
9176750,India Mobile Airtel,0.025
9176749,India Mobile Airtel,0.025
9176748,India Mobile Airtel,0.025
9176740,India Mobile Airtel,0.025
9176739,India Mobile Airtel,0.025
9175869,India Mobile Airtel,0.025
9175868,India Mobile Airtel,0.025
9175860,India Mobile Airtel,0.025
9175859,India Mobile Airtel,0.025
9175858,India Mobile Airtel,0.025
9175850,India Mobile Airtel,0.025
9175849,India Mobile Airtel,0.025
9175848,India Mobile Airtel,0.025
9175840,India Mobile Airtel,0.025
9175839,India Mobile Airtel,0.025
9175440,India Mobile Airtel,0.025
9175439,India Mobile Airtel,0.025
9175438,India Mobile Airtel,0.025
9175430,India Mobile Airtel,0.025
9175429,India Mobile Airtel,0.025
9175428,India Mobile Airtel,0.025
9175420,India Mobile Airtel,0.025
9175419,India Mobile Airtel,0.025
9175418,India Mobile Airtel,0.025
9175410,India Mobile Airtel,0.025
9175260,India Mobile Airtel,0.025
9175259,India Mobile Airtel,0.025
9175258,India Mobile Airtel,0.025
9175250,India Mobile Airtel,0.025
9175249,India Mobile Airtel,0.025
9175248,India Mobile Airtel,0.025
9175240,India Mobile Airtel,0.025
9175239,India Mobile Airtel,0.025
9175238,India Mobile Airtel,0.025
9175230,India Mobile Airtel,0.025
917093,India Mobile Airtel,0.025
917091,India Mobile Airtel,0.025
917086,India Mobile Airtel,0.025
917085,India Mobile Airtel,0.025
917082,India Mobile Airtel,0.025
917080,India Mobile Airtel,0.025
917077,India Mobile Airtel,0.025
917073,India Mobile Airtel,0.025
917070,India Mobile Airtel,0.025
917063,India Mobile Airtel,0.025
917060,India Mobile Airtel,0.025
917054,India Mobile Airtel,0.025
917051,India Mobile Airtel,0.025
917044,India Mobile Airtel,0.025
917043,India Mobile Airtel,0.025
917042,India Mobile Airtel,0.025
917033,India Mobile Airtel,0.025
917032,India Mobile Airtel,0.025
917028,India Mobile Airtel,0.025
917024,India Mobile Airtel,0.025
917023,India Mobile Airtel,0.025
917022,India Mobile Airtel,0.025
8525239,Hong Kong Mobile Smartone,0.014
8525238,Hong Kong Mobile Smartone,0.014
8525237,Hong Kong Mobile Smartone,0.014
8525236,Hong Kong Mobile Smartone,0.014
852590,Hong Kong Mobile,0.014
5023514,Guatemala Mobile Movistar,0.129
5023513,Guatemala Mobile Movistar,0.129
5023512,Guatemala Mobile Movistar,0.129
5023511,Guatemala Mobile Movistar,0.129
5023510,Guatemala Mobile Movistar,0.129
502350,Guatemala Mobile Movistar,0.129
50234,Guatemala Mobile Movistar,0.129
59069135,Guadeloupe Mobile Orange,0.0226
59069134,Guadeloupe Mobile Orange,0.0226
59069133,Guadeloupe Mobile Orange,0.0226
59069132,Guadeloupe Mobile Orange,0.0226
59069131,Guadeloupe Mobile Orange,0.0226
1473901,Grenada Special Services,1.25
306909,Greece Mobile Wind,0.0181
306908,Greece Mobile Wind,0.0181
306907,Greece Mobile Wind,0.0181
306906,Greece Mobile Wind,0.0181
306905,Greece Mobile Wind,0.0181
306904,Greece Mobile Wind,0.0181
306903,Greece Mobile Wind,0.0181
306902,Greece Mobile Wind,0.0181
306901,Greece Mobile Wind,0.0181
3069009,Greece Mobile Wind,0.0181
3069008,Greece Mobile Wind,0.0181
3069007,Greece Mobile Wind,0.0181
3069006,Greece Mobile Wind,0.0181
3069005,Greece Mobile Wind,0.0181
3069004,Greece Mobile Wind,0.0181
3069003,Greece Mobile Wind,0.0181
3069002,Greece Mobile Wind,0.0181
3069001,Greece Mobile Wind,0.0181
30690009,Greece Mobile Wind,0.0181
30690008,Greece Mobile Wind,0.0181
30690007,Greece Mobile Wind,0.0181
30690006,Greece Mobile Wind,0.0181
30690005,Greece Mobile Wind,0.0181
30690004,Greece Mobile Wind,0.0181
30690003,Greece Mobile Wind,0.0181
30690002,Greece Mobile Wind,0.0181
30690001,Greece Mobile Wind,0.0181
306959,Greece Mobile Vodafone,0.017
306958,Greece Mobile Vodafone,0.017
306957,Greece Mobile Vodafone,0.017
306956,Greece Mobile Vodafone,0.017
306955,Greece Mobile Vodafone,0.017
306954,Greece Mobile Vodafone,0.017
306953,Greece Mobile Vodafone,0.017
30695298,Greece Mobile Vodafone,0.017
30695297,Greece Mobile Vodafone,0.017
30695296,Greece Mobile Vodafone,0.017
30695295,Greece Mobile Vodafone,0.017
30695294,Greece Mobile Vodafone,0.017
30695293,Greece Mobile Vodafone,0.017
30695292,Greece Mobile Vodafone,0.017
30695291,Greece Mobile Vodafone,0.017
30695290,Greece Mobile Vodafone,0.017
3069528,Greece Mobile Vodafone,0.017
3069527,Greece Mobile Vodafone,0.017
3069526,Greece Mobile Vodafone,0.017
3069525,Greece Mobile Vodafone,0.017
3069524,Greece Mobile Vodafone,0.017
3069523,Greece Mobile Vodafone,0.017
3069522,Greece Mobile Vodafone,0.017
3069521,Greece Mobile Vodafone,0.017
3069520,Greece Mobile Vodafone,0.017
306951,Greece Mobile Vodafone,0.017
306950,Greece Mobile Vodafone,0.017
233556,Ghana Mobile MTN,0.2705
233555,Ghana Mobile MTN,0.2705
233553,Ghana Mobile MTN,0.2705
59469449,French Guiana Mobile Orange,0.0231
59469448,French Guiana Mobile Orange,0.0231
3397999,France Fixed Alternative Networks,0.0057
3397998,France Fixed Alternative Networks,0.0057
3397997,France Fixed Alternative Networks,0.0057
3397996,France Fixed Alternative Networks,0.0057
3397995,France Fixed Alternative Networks,0.0057
339772,France Fixed Alternative Networks,0.0057
339771,France Fixed Alternative Networks,0.0057
339750,France Fixed Alternative Networks,0.0057
3397466,France Fixed Alternative Networks,0.0057
3397465,France Fixed Alternative Networks,0.0057
3397463,France Fixed Alternative Networks,0.0057
3397462,France Fixed Alternative Networks,0.0057
3397455,France Fixed Alternative Networks,0.0057
3397454,France Fixed Alternative Networks,0.0057
3397452,France Fixed Alternative Networks,0.0057
3397451,France Fixed Alternative Networks,0.0057
3397450,France Fixed Alternative Networks,0.0057
3397387,France Fixed Alternative Networks,0.0057
3397386,France Fixed Alternative Networks,0.0057
3397385,France Fixed Alternative Networks,0.0057
3397384,France Fixed Alternative Networks,0.0057
3397382,France Fixed Alternative Networks,0.0057
3397332,France Fixed Alternative Networks,0.0057
3397331,France Fixed Alternative Networks,0.0057
3397269,France Fixed Alternative Networks,0.0057
3397268,France Fixed Alternative Networks,0.0057
3397267,France Fixed Alternative Networks,0.0057
3397173,France Fixed Alternative Networks,0.0057
3397115,France Fixed Alternative Networks,0.0057
3397114,France Fixed Alternative Networks,0.0057
3397113,France Fixed Alternative Networks,0.0057
3397101,France Fixed Alternative Networks,0.0057
339704,France Fixed Alternative Networks,0.0057
3397028,France Fixed Alternative Networks,0.0057
3397027,France Fixed Alternative Networks,0.0057
3358769,France Fixed Alternative Networks,0.0057
3358768,France Fixed Alternative Networks,0.0057
3358767,France Fixed Alternative Networks,0.0057
3358766,France Fixed Alternative Networks,0.0057
3358763,France Fixed Alternative Networks,0.0057
3358761,France Fixed Alternative Networks,0.0057
3358760,France Fixed Alternative Networks,0.0057
3358723,France Fixed Alternative Networks,0.0057
3358722,France Fixed Alternative Networks,0.0057
3358720,France Fixed Alternative Networks,0.0057
3358294,France Fixed Alternative Networks,0.0057
3358293,France Fixed Alternative Networks,0.0057
3358291,France Fixed Alternative Networks,0.0057
3358290,France Fixed Alternative Networks,0.0057
3358289,France Fixed Alternative Networks,0.0057
3358287,France Fixed Alternative Networks,0.0057
3358286,France Fixed Alternative Networks,0.0057
3358285,France Fixed Alternative Networks,0.0057
3358279,France Fixed Alternative Networks,0.0057
3358278,France Fixed Alternative Networks,0.0057
3358277,France Fixed Alternative Networks,0.0057
3358276,France Fixed Alternative Networks,0.0057
3358252,France Fixed Alternative Networks,0.0057
3358251,France Fixed Alternative Networks,0.0057
3358250,France Fixed Alternative Networks,0.0057
3358249,France Fixed Alternative Networks,0.0057
3358248,France Fixed Alternative Networks,0.0057
3358247,France Fixed Alternative Networks,0.0057
3358246,France Fixed Alternative Networks,0.0057
3358245,France Fixed Alternative Networks,0.0057
3358244,France Fixed Alternative Networks,0.0057
3358243,France Fixed Alternative Networks,0.0057
3358242,France Fixed Alternative Networks,0.0057
3358241,France Fixed Alternative Networks,0.0057
3358239,France Fixed Alternative Networks,0.0057
3358238,France Fixed Alternative Networks,0.0057
3358237,France Fixed Alternative Networks,0.0057
3358236,France Fixed Alternative Networks,0.0057
3358235,France Fixed Alternative Networks,0.0057
3358233,France Fixed Alternative Networks,0.0057
3358231,France Fixed Alternative Networks,0.0057
3358229,France Fixed Alternative Networks,0.0057
3358219,France Fixed Alternative Networks,0.0046
3358218,France Fixed Alternative Networks,0.0046
3358210,France Fixed Alternative Networks,0.0046
3358206,France Fixed Alternative Networks,0.0057
3358205,France Fixed Alternative Networks,0.0057
3358204,France Fixed Alternative Networks,0.0057
3358203,France Fixed Alternative Networks,0.0057
3358202,France Fixed Alternative Networks,0.0057
3358199,France Fixed Alternative Networks,0.0057
3358191,France Fixed Alternative Networks,0.0057
3358182,France Fixed Alternative Networks,0.0057
3358176,France Fixed Alternative Networks,0.0057
3358172,France Fixed Alternative Networks,0.0057
3358163,France Fixed Alternative Networks,0.0057
3358162,France Fixed Alternative Networks,0.0057
3358132,France Fixed Alternative Networks,0.0057
3358131,France Fixed Alternative Networks,0.0057
3358109,France Fixed Alternative Networks,0.0057
3357991,France Fixed Alternative Networks,0.0057
3357984,France Fixed Alternative Networks,0.0057
3357983,France Fixed Alternative Networks,0.0057
3357982,France Fixed Alternative Networks,0.0057
3357981,France Fixed Alternative Networks,0.0057
3357978,France Fixed Alternative Networks,0.0057
3357977,France Fixed Alternative Networks,0.0057
3357976,France Fixed Alternative Networks,0.0057
3357975,France Fixed Alternative Networks,0.0057
3357974,France Fixed Alternative Networks,0.0057
3357973,France Fixed Alternative Networks,0.0057
3357972,France Fixed Alternative Networks,0.0057
3357971,France Fixed Alternative Networks,0.0057
3357967,France Fixed Alternative Networks,0.0057
3357946,France Fixed Alternative Networks,0.0057
3357945,France Fixed Alternative Networks,0.0057
3357944,France Fixed Alternative Networks,0.0057
3357943,France Fixed Alternative Networks,0.0057
3357942,France Fixed Alternative Networks,0.0057
3357941,France Fixed Alternative Networks,0.0057
3357940,France Fixed Alternative Networks,0.0057
3357939,France Fixed Alternative Networks,0.0046
3357938,France Fixed Alternative Networks,0.0046
3357937,France Fixed Alternative Networks,0.0046
3357936,France Fixed Alternative Networks,0.0046
3357935,France Fixed Alternative Networks,0.0046
3357934,France Fixed Alternative Networks,0.0046
3357933,France Fixed Alternative Networks,0.0046
3357932,France Fixed Alternative Networks,0.0046
335791,France Fixed Alternative Networks,0.0057
3357909,France Fixed Alternative Networks,0.0057
3357908,France Fixed Alternative Networks,0.0057
3356704,France Fixed Alternative Networks,0.0057
3356476,France Fixed Alternative Networks,0.0057
3354740,France Fixed Alternative Networks,0.0057
3354726,France Fixed Alternative Networks,0.0057
3354725,France Fixed Alternative Networks,0.0057
3354724,France Fixed Alternative Networks,0.0057
3354720,France Fixed Alternative Networks,0.0057
