,class,documents
7939,43,"6ytCh ifound out iwuznt da onli 1hitn dat...uwuz smashn da homiez!!! datz #whywe6rokeup
"
7940,43,"@xXxSaPPhOxXx dont 6e talkn 6out me dammit!! lml im still mad at y0 ass!
"
7941,43,"6aC muhFuCahz ...Jus had sum 6anGn ass fish n GritZ..#CountryShyt...... yall dont kno 6out dat
"
7942,43,"CrC ppl !!
"
7943,43,"@SexciShayBaYbAy lol itry2 tol u soo!!!
"
7944,43,"uaint tryna letme get on dat Cuz uGota wife? #awkwardsituation ...fuC u CAll me oVA hea 4 theN?
"
7945,43,"@SexciShayBaYbAy Kno if u wake him up itz Gon 6e pro6lemzzz!!!
"
7946,43,"@SexciShayBaYbAy Cant fuC wit me nda tunes im telln u quit while u ahead
"
7947,43,"@SexciShayBaYbAy TRy me !! lol
"
7948,43,"6ytCh UkNo NaNN nyGah!!
"
7949,43,"yall finna have me on my pLies shyt now
"
7950,43,"@SexciShayBaYbAy @ladiesloveyah iwaNNA LoCC up inda Cri6 all dai FuCu Onda CouCh n eat Ya inda HallwaY!!
"
7951,43,"@SexciShayBaYbAy lol nah im on my random shyt 2day
"
7952,44,"Lol photobooth pictures with @LianneFarbes @TheSmithnyc  http://twitpic.com/13h68c (via @victoriastiles)-&lt;-----Yayyyy!!!!
"
7953,44,"@cdigennaro Hey C!!!!!  xxxxoooooooooxxxooo
"
7954,44,"@spoiledpretty & I heard this song in the lobby of the W Hotel and cannot stop singing the chorus..... http://ow.ly/17Jdi
"
7955,44,"@cdigennaro thanks honey!!!!!!! xxxxxooooooo
"
7956,44,"Home sweet home......... (@ Residence Inn by Marriott) http://4sq.com/9cqHHM
"
7957,44,"Dinna!!!!!!! (@ Nobu 57) http://4sq.com/4Oftko
"
7958,44,"@SilverLips Sooooo yummy! Are you still here hot thang???
"
7959,44,"@makeuplovesme i don't have one bur am SURE we have one from the #nyfwmixer
"
7960,44,"Ugghhh cucumber loco @thesmithnyc is amaaaaaazing http://twitpic.com/13h1mw
"
7961,44,"The uber fab @victoriastiles is on her way to meet me @thesmithnyc yayyy!!
"
7962,44,"@cricepr you are a rockstar girl!! So glad we got to collaborate on #nyfwmixer!  I will call you when I am in town again next month ;-)
"
7963,44,"@ThisThatBeauty I think I can do that.  Are you going back to the tents after that?
"
7964,44,"Resting the tootsies at @thesmithnyc...awesome little place with a great menu
"
7965,44,"I'm at The Smith (55 3rd Avenue, btw 10th & 11th, New York) w/ 8 others. http://4sq.com/xxFpP
"
7966,44,"At Kiehls w/@spoiledpretty finding out about new fab products.... http://twitpic.com/13g5ee
"
7967,44,"Milk & Cookies w/Rachel from Kiehls (@ Kiehl's) http://4sq.com/8YelTX
"
7968,44,"@ThisThatBeauty I'm on my way to Kiehls you want to meet up after?
"
7969,44,"@felsull OMG she said these next two years are my money years!  Wooo! Love @orlane_paris & @fourniercomm for putting that together..
"
7970,44,"Moving hotels.... (@ Residence Inn by Marriott) http://4sq.com/9cqHHM
"
7971,44,"At the Orlane lounge... (@ The Bryant Park Hotel) http://4sq.com/8Ut0R8
"
7972,44,"@MsTaMarie Thanks girl! The shades are to hide the bags under the eyes!!! LMAO....
"
7973,44,"With @spoiledpretty at the cafe inside Bryant Park...who's here? #mbfw #nyfw
"
7974,44,"@Roselyn I'm stopping by later...where is it again?
"
7975,44,"With @spoiledpretty outside the Bryant Park tents...apparently they don't open until 9:30 LOL http://twitpic.com/13epjo
"
7976,44,"I'm at The Tents at Bryant Park w/ @alllacqueredup @beautychick101 @heatherpark. http://4sq.com/caIcBf
"
7977,44,"@ThisThatBeauty $59!! can you believe?!?? @hsn_official
"
7978,44,"OMG American Glamour Badgley Mischka bag...must have.... @hsn_ official spring preview http://twitpic.com/13ehfi
"
7979,44,"Hotness...mug with a built in ring...LOL 2 carat cup @hsn_official spring preview http://twitpic.com/13eg7r
"
7980,44,"In LOVE with this Grace by Molly Sims bracelet!! @hsn_official spring preview http://twitpic.com/13efa6
"
7981,44,"I'm at the @hsn_official spring preview breakfast with @purplelabnyc's pretty new products! http://twitpic.com/13edq4
"
7982,44,"HSN Breakfast.... (@ Viceroy Cafe) http://4sq.com/bx18Mz
"
7983,44,"I just unlocked the ""Bender"" badge on @foursquare! http://4sq.com/cLSxjU
"
7984,44,"Good morning NYC!! Day 4 of #nyfw, I'm up early for a breakfast with HSN. Woooo!! #fb
"
7985,44,"@ThisThatBeauty today would be best my time is limited on Tues, trying to get back that afternoon
"
7986,44,"@spoiledpretty LMAO............not crackalicious!  Quit it....LOL
"
7987,44,"@Roselyn Love you too baby!!!!!
"
7988,44,"@glambr & @glamman: for your viewing pleasure...look what @spoiledpretty & I found! I wanna see the reciepts!!! LOL http://ow.ly/17nhw
"
7989,44,"Loved spending valentines day w/@spoiledpretty, @glambr, @glamman and @arterbery.... Nice way to end the night #nyfw
"
7990,44,"I'm at W Hotel (1567 Broadway, at W 47th St, New York). http://4sq.com/43nljn
"
7991,44,"@JasonHueman Come OVER!!!!!!! We thought you would be getting all romantic w/your husband!! LOL
"
7992,44,"Valentines Day w/the gays!  Wooo! LOL (@ Elmo Restaurant and Lounge) http://4sq.com/2rwciY
"
7993,44,"Ciroc ultra premium Vokka? There I
"
7994,44,"Is a ""D"" in there you know Diddy LOL
"
7995,44,"@spoiledpretty & I made it out of Times Sq gridlock!! On the way to meet @glambr & @glamman at Elmo in Chelsea
"
7996,44,"@RevSilyNegroWaT LOL nope, not mad at all. Everything went GREAT.  I'll be here until Tues.... ;-)
"
7997,44,"Chillin w/@spoiledpretty at the W Hotel before we go meet @glambr & @glamman for dinner downtown...
"
7998,44,"@seeshellgo Thanks honey!!
"
7999,44,"Change for dinner.... (@ W Hotel) http://4sq.com/43nljn
"
8000,44,"@glamamara Glad you had a good time!!
"
8001,44,"@ThisThatBeauty Hi honey...where u at??! LOL
"
8002,44,"@iamJessaSavvy Lianne (at) themakeupgirl (dot) net ;-)
"
8003,44,"My new haircut! Major thanks to Red Door Spa and @LianneFarbes xx  http://tinyurl.com/yl4c43o #reddoorlounge (via @Butterflydiary)
"
8004,44,"@behindthebrand Hi honey! Great seeing you last night! Maybe we can have coffee or something before I go? xxxooo L
"
8005,44,"@Tracey_MUA Yep!!!
"
8006,44,"Getting a mani from @gingerandliz at @RobertVerdi's luxe lab #nyfw
"
8007,44,"SO happy everyone had fun last night!!! It was great seeing everyone and @paulbaranda  and I will see you in Sept for another #nyfwmixer
"
8008,44,"@MakeupBag We missed you and @juliaconey last night!  Wish you were here! xxxxoooooooooxxxooo
"
8009,44,"The best juice EVER.  From blueprint cleanse @robertverdi's luxe lounge #rvtips http://twitpic.com/139pxz
"
8010,44,"With the amazing @RobertVerdi at his luxelab #nyfw lounge  http://twitpic.com/139oia
"
8011,44,"Chillin for a min w/@styleit, @glambr and @55secret street at Robert Verdi's Luxe Lab #nyfw
"
8012,44,"I'm at Robert Verdi's Luxe Laboratory w/ @styleit. http://4sq.com/56VDrT
"
8013,44,"@ShannonNelson Nope, I do not accept blame.  You were the one in the hallway on the phone while I was in bed LOL
"
8014,44,"Wow!! Crazy beautiful makeup at Leanne Marshall #nyfw http://twitpic.com/139dbn
"
8015,44,"Leanne Marshall show...#nyfw (@ Union Square Ballroom) http://4sq.com/82VkCh
"
8016,44,"@beautylogicblog You did your THING last night mama!! Thank you for all your hard work! I'm here til Tues xxxoo
"
8017,44,"@productgirl Ahhh your doing the ""B""'s huh!!! Have fun honey! xooxoo
"
8018,44,"Kimara is safely on the bus back to DC....couldn't have done last night without her
"
8019,44,"In the back of the whatever whenever Acura SUV courtesy of the W Hotel headed downtown for the Leanne Marshall show #nyfw
"
8020,44,"Had SO much fun last night even though I was tired as hell!  Thanks to all that came out to support the #nyfwmixer
"
8021,44,"Getting some blogging in before I go back downtown... (@ W Hotel w/  @shannonnelson) http://4sq.com/43nljn
"
8022,44,"I just unlocked the ""Local"" badge on @foursquare! http://4sq.com/aYowbM
"
8023,44,"Lela Rose...... (@ The Tents at Bryant Park w/  @beautychick101) http://4sq.com/caIcBf
"
8024,44,"I'm up I'm up! LOL with @spoiledpretty headed to the tents to see @tedgibson & @jasonbacke for Lela Rose #nyfw
"
8025,44,"Thank you SO much to everyone that came out to our #nyfwmixer!! @paulbaranda and I were so happy that you all came! ;-)
"
8026,44,"Time to get some rest.....I'm exhausted (@ W Hotel) http://4sq.com/43nljn
"
8027,44,"@spoiledpretty af I just spent $67 on some damn pizza FML lmao #whotel
"
8028,44,"@Roselyn Hey babe....I'm home LOL
"
8029,44,"OMG look at our party!! #nyfwmixer #fb http://twitpic.com/133nkj
"
8030,44,"Parrrtay!! (@ Ion Studio w/  @alllacqueredup @cocoabebe @felsull @beautychick101 @styleit @heatherpark) http://4sq.com/381bju
"
8031,44,"@Ajayz63 Nope they were all canceled because of the snow....
"
8032,44,"Incredulously, @spoiledpretty and I managed to score a limo to the #nyfwmixer LOL
"
8033,44,"@beautyndfeast's sexpot hairdo by Herve of Red Door! #reddoorlounge #nyfw http://twitpic.com/132byl
"
8034,44,"The fab @styleit's new hairdo!! Awesome! #reddoorlounge #nyfw  http://twitpic.com/1325c6
"
8035,44,"Just met the super fox @mischobeauty at the @RobertVerdi luxe lounge! (via @felsull)&lt;---she is TOTALLY a superfox LOL
"
8036,44,"@styleit just got here!! Let the party begin LOL #reddoorlounge #nyfw
"
8037,44,"@productgirl after her hair makeover!!! http://twitpic.com/131tds
"
8038,44,"@butterflydiary's finished look!! Zahir Ziani hooked it UP....#reddoorlounge #nyfw http://twitpic.com/131nol
"
8039,44,"@productgirl go to the elevators all the way in the back.  I'm sending Kimara down to get you :-)
"
8040,44,"@ThisThatBeauty I got it!  I know ur busy I'll see you tonight mama! xxxooo
"
8041,44,"@butterflydiary is getting a drastic HAIRCUT from Zahir Ziani at the #reddoorlounge #nyfw http://twitpic.com/131gbw
"
8042,44,"Oowwww check out @arbetts after Zahir Ziani got a hold of her hair!! Divvvaaaa....#reddoorlounge #nyfw  http://twitpic.com/131dg7
"
8043,44,"@productgirl Of course not!! Come on up....
"
8044,44,"@productgirl Yep but you can come earlier if you want!
"
8045,44,"@fashionstbeauty @thisthatbeauty are you two coming to see me at the W for the #reddoorlounge ? (tapping foot) #nyfw
"
8046,44,"Yayyy! @spoiledpretty just arrived at the #reddoorlounge #nyfw http://twitpic.com/13159l
"
8047,44,"Billy Dee from red door just jhujzzed my hair!!! #reddoorlounge #nyfw http://twitpic.com/1313xj
"
8048,44,"@StyleIT Okay cool see you then!!!
"
8049,44,"@StyleIT what time are you coming honey?
"
8050,44,"@kraseybeauty looking foxy after her blowout #reddoorlounge #nyfw http://twitpic.com/130wok
"
8051,44,"Zahir is here in the suite from Red Door Spa. Wicked nice guy! #nyfw #reddoorlounge (via @agirlsgottaspa)
"
8052,44,"Hair god Zahir Ziani of Red Door is here beautifying bloggers!! #reddoorlounge #nyfw http://twitpic.com/130srx
"
8053,44,"@talkingmakeup said @kraseybeauty looks like lady gaga LOL #reddoorlounge #nyfw  http://twitpic.com/130o4k
"
8054,44,"@productgirl are you coming?!?
"
8055,44,"@BagSnob Sorry I'll miss you!  Travel safe honey....
"
8056,44,"OMG look at Lauren from @secondcitystyle!  Billy Dee from #reddoorlounge hooked it UP! http://twitpic.com/130ks3 #nyfw
"
8057,44,"@kraseybeauty getting beautified at the #reddoorlounge #nyfw  http://twitpic.com/130jud
"
8058,44,"@talkingmakeup & #makeovermomma at the Red Door Lounge #nyfw #reddoorlounge http://twitpic.com/130gxz
"
8059,44,"Look at @makeovermomma's hair!! #reddoorlounge #nyfw http://twitpic.com/130c0j
"
8060,44,"@maryamons Excited to see you later!! xxxoooo
"
8061,44,"Red Door Spa lounge is off to a roaring success!! If you are at the tents stop by!! We are in rm. 4711 #reddoorlounge #nyfw
"
8062,44,"@AllLacqueredUp Yep and if we can fit you in we totally will....
"
8063,44,"Hairdos at the W Blogger lounge - come by! #nyfw #reddoorlounge  http://twitpic.com/130629
"
8064,44,"@ShannonNelson LOL be there in a bit
"
8065,44,"@ThisThatBeauty You better QUIT!!!
"
8066,44,"@cricepr Where are you???
"
8067,44,"@shmooooo ignore asshole
"
8068,44,"Hanging w/@VictoriaStiles waiting for @shannonnelson to get here
"
8069,44,"I'm at Cellar Bar at Bryant Park Hotel (40 W 40th St, btw 5th & 6th Ave, New York). http://4sq.com/6Kxc3o
"
8070,44,"I just unlocked the ""Superstar"" badge on @foursquare! http://4sq.com/9CJOGz
"
8071,44,"At dinner....yummmm (@ Koi 40th) http://4sq.com/2Plo6v
"
8072,44,"I'm at W Hotel (1567 Broadway, at W 47th St, New York). http://4sq.com/43nljn
"
8073,44,"Getting color and a trim....owww! I looove New York!! (@ Salon AKS) http://4sq.com/8aOVVv
"
8074,44,"Hello NYC!!! (@ Amtrak Concourse - Penn Station) http://4sq.com/66Rkb4
"
8075,44,"@INTERNTLSILKK Mawnin!!! LOL
"
8076,44,"N.Y.C. Fashion Week 2010 - Interactive guide to designer collections from Bryant Park - http://nyti.ms/bIddPW #nyfw (via @nytimes)
"
8077,44,"Photo: Philly baby….. http://tumblr.com/x5c6dk86k
"
8078,44,"http://twitpic.com/12s4bh - Philly baby.....
"
8079,44,"http://twitpic.com/12rw9o - View from the train to NYC....
"
8080,44,"@retrodiva LOL Meredith.....
"
8081,44,"@karenrobinovitz I cannot take credit for that!  @jasonhueman said that to me yesterday and I will call it that forevermore LOL
"
8082,44,"@samarafinn Me too girl!! It's gonna be soooo fun!
"
8083,44,"@HeatherPark Yooo HP!!! I'm on my way!
"
8084,44,"@MissWhoeverUR Wow....calm down princess!  Ima have to buy you a drink later LOL xxxoooo L
"
8085,44,"@karenrobinovitz can't wait to see you either! xo L
"
8086,44,"@bbbtweets I requested early check in...I'll be on the city by 10:30. Stopping there to leave bags.  I'll find out status then
"
8087,44,"@bbbtweets OMG.....ur sooooo funny
"
8088,44,"All aboard GLAMtrak to NYC! #nyfw (@ Union Station w/ 6 others) http://4sq.com/2Y0Sxw
"
8089,44,"@productgirl See you soon mama!!!!  xxxooo L
"
8090,44,"@CDubWrites I have used them a few times... the trip is longer but for $23 who cares! LOL
"
8091,44,"@CDubWrites Yeah each way BUT sometimes they have sales and you can get the return for like $9 or something stupid like that...LOL
"
8092,44,"@DistrictCut Are you?  We should meet up :-)
"
8093,44,"@astockett I will try to cram it into 1 tweet..LOL Lele Rose, Alice+Olivia, Tibi, Rachel Roy, Carmen Marc Valvo, Luca Luca #nyfw
"
8094,44,"@CDubWrites Maaaannnnnn $23!!  AND they have a bathroom and free wi-fi...come on SON......LOL
"
8095,44,"I'm all packed.....#nyfw here I come.  Back on the megabus b/c glamtrak couldn't guarantee trains would be running in the AM.
"
8096,44,"Snow boots.... (@ Macy's - Fair Oaks Mall) http://4sq.com/70OnUs
"
8097,44,"@productgirl You gotta just cab it.  Expect to spend $50 on each end...
"
8098,44,"Photo: Happy birthday to my little boy (who ain’t so little anymore!!) http://tumblr.com/x5c6cq9e1
"
8099,44,"http://twitpic.com/12mx53 - Happy birthday to my little boy (who ain't so little anymore!!)
"
8100,44,"Birthday lunch w/Tyler..... (@ Cheesecake Factory) http://4sq.com/5U5hKn
"
8101,44,"I just became the mayor of Cheesecake Factory on @foursquare! http://4sq.com/5U5hKn
"
8102,44,"Look at this ridiculous sh*t, 16 feet high piles of snow. There is nowhere for it to go!!  http://twitpic.com/12lwzc
"
8103,44,"Yep, the Alexander McQueen story is true Washington Post has it....damn http://bit.ly/bTk7gP
"
8104,44,"@KatAragon Well his site is down saying they will be back shortly....unfortunately I think so http://bit.ly/dzfwhU
"
8105,44,"Alexander McQueen suicide??  PLEASE tell me this is not true...........http://bit.ly/ayttVS
"
8106,44,"@JasonHueman http://twitpic.com/12l6kl - GAWGUS!!!!!!!!!!!!! #nyfw
"
8107,44,"@candidcomments Me either :-D
"
8108,44,"@cdigennaro Yep....I dug out yesterday. We only got another 8 or so....
"
8109,44,"Okay so today will be spent running last minute errands, shopping w/Ty (complete with birthday lunch of course) and packing for #nyfw
"
8110,44,"@angelayee Ugh....@johncmayer is a douche.  Which is sad because I love his music and think he is really talented.
"
8111,44,"@afrobella YEAH!!  Go head Bella....so so SO proud of you!! ;-)
"
8112,44,"@productpasha @TheGorgeousBlog @afrobella LOL YES 14!! Thanks ladies!  Love y'all....
"
8113,44,"Happy happy birthday to my smart, polite and loving son Tyler who is a big 14 years old today. Mama loves you baby....
"
8114,44,"Goood morning!!  It's supposed to get up to 36 degrees today so let's melt some damn snow!!!
"
8115,44,"Dumbass neighbor is blasting music again.  This time they have ppl over, sounds like a damn frat party....ugh
"
8116,44,"@Butterflydiary Pretty much, but at least the snow stopped.  Coming up Friday....
"
8117,44,"This wind is CRAZY!!!!!!  Feels like 7 degrees outside.....ugh
"
8118,44,"@behindthebrand I just emailed you my cell #.  I'll be on the train Friday AM.... ;-)
"
8119,44,"Check out all the awesome sponsors and special guests we have for #nyfwmixer!!! http://twtvite.com/mez4gp
"
8120,44,"@KatAragon Mine wants to go back already LOL
"
8121,44,"@behindthebrand Hey girl!  Nope, I'll be there on Friday....I'll be at Koi that afternoon/evening.  Wanna come?
"
8122,44,"Fairfax County FINALLY called off school for the rest of the week.  Like we were gonna send the kids anyway. SMH  #stupid #dcmdva #snOMG
"
8123,44,"OMG @barkbiteblog just called the snowstorm ""Snotorious B.I.G.""  RTFLMAOOOOOO...... #snOMG
"
8124,44,"@oldergirlbeauty LOL
"
8125,44,"@RevSilyNegroWaT LOL yes...like boyz...jonez etc
"
8126,44,"Why do people put ""z"" on the end of words that should have ""s""?? #fail
"
8127,44,"@JuliaConey Yayyy.......this will be better branding wise.  You know I am all about branding LOL
"
8128,44,"@aatp Girl I know!!! Since when is GMA and the today show NOT on??
"
8129,44,"@HeatherPark I want to but GMA isn't on here because of the snow fuckery...meh
"
8130,44,"@nskuba LOL thank you.....
"
8131,44,"@ThisThatBeauty last season was CRAZY. @realcurbappeal got in a car accident and I fell in a pothole.....LMAO
"
8132,44,"@fashionstbeauty Yeah, I'm hoping that tomorrow's 35 degrees will melt this crap some
"
8133,44,"Photo: Here we go again…. #snOMG http://tumblr.com/x5c6b9s41
"
8134,44,"WTF...the today show & GMA aren't on because they are gabbing about the damn snow?!? #stupid #snOMG #fb
"
8135,44,"@fashionstbeauty I got mine!!! LOL
"
8136,44,"http://twitpic.com/12dq8i - Here we go again.... #snOMG
"
8137,44,"@blacquemagic Isn't it awesome??
"
8138,44,"#nyfw when packing footwear, i would recommend some FIERCE snow boots. this weather is no joke, kids. (via @fashionstbeauty)&lt;-I gots duckies
"
8139,44,"Ugh....crappy neighbors blasting music.  Uhhh it's 11:30 on a Tuesday people.....meh
"
8140,44,"@PaigeGeran LOL I didn't say all that, but I'm sick of buying TWO pairs for $30 and having them last 6 months...
"
8141,44,"@ambde Got them on sale Karen Kane they're REALLY thick (Yayyy!!).  I spent $30 on ones that lasted 6 months so these should last longer
"
8142,44,"@Phylly0309 LOL no but they have more lycra than the usual $30 ones I get that wear out in 6 months.  SO I am hoping they will last longer..
"
8143,44,"@EpicMakeUp LOL exactly....LOL
"
8144,44,"@ambde LOL yes.......
"
8145,44,"It FINALLY started snowing......6 hours later than predicted.so I'm not as worried as I was before #snOMG #nyfw
"
8146,44,"I spent $83 on a pair of leggings but they look SO good......LOL
"
8147,45,"JO KWON’S FIRST LOVE REVEALED? – 476TH: Netizens have dug up a controversial design of 2AM’s Jo Kwon as good as it... http://bit.ly/cp6gHR
"
8148,45,"2NE1’S CLOTHING AUCTION IS A SUCCESS! – 477TH: The members of 2NE1 participated in  delivering packages for 11st. ... http://bit.ly/b6PorK
"
8149,45,"CHUNO: EPISODE 9 589TH: What does a General do in a forest?
"
8150,45,"In what has turn a Chuno play series’ tradition, a eve... http://bit.ly/aP7ttE
"
8151,45,"FRIEND’S JUNG YUMI JOINS CAST OF DONG YI 590TH: Jung Yumi is a ultimate further to MBC’s large chronological play ... http://bit.ly/bRHs8w
"
8152,45,"WHY WAS 2PM’S JUNSU ABSENT ON MUSIC CORE? – 474TH: Although most fans were sorely blank a sure personality during ... http://bit.ly/aeyVHL
"
